year,country,production_tonnes,source,source_priority
1867,United States,72.30190944520648,Craig,5
1868,United States,73.6788312540629,Craig,5
1869,United States,66.68433346707847,Craig,5
1870,United States,64.6710647046565,Craig,5
1871,United States,62.7558653466332,Craig,5
1872,United States,52.26607818803323,Craig,5
1873,United States,53.556781034316515,Craig,5
1874,United States,54.644004640645456,Craig,5
1875,United States,52.79741965182718,Craig,5
1876,United States,59.170095829950824,Craig,5
1877,United States,71.92854276889771,Craig,5
1878,United States,79.2571234840921,Craig,5
1879,United States,61.41698314500151,Craig,5
1880,United States,57.24982659786568,Craig,5
1881,United States,53.967285315716296,Craig,5
1882,United States,49.494070113558955,Craig,5
1883,United States,60.725582957758306,Craig,5
1884,United States,46.31992460506303,Craig,5
1885,United States,48.02626381385164,Craig,5
1886,United States,52.525699284930035,Craig,5
1887,United States,50.57725026204717,Craig,5
1888,United States,48.69962395842081,Craig,5
1889,United States,46.55251674147063,Craig,5
1890,United States,48.966958728736856,Craig,5
1891,United States,48.97902689521534,Craig,5
1892,United States,50.70001586279614,Craig,5
1893,United States,54.91227251661706,Craig,5
1894,United States,64.34911214996873,Craig,5
1895,United States,74.41038608801675,Craig,5
1896,United States,84.18457451937283,Craig,5
1897,United States,90.27069395067603,Craig,5
1898,United States,97.60061211731004,Craig,5
1899,United States,108.58681148466441,Craig,5
1900,United States,119.70613392554439,Craig,5
1901,United States,118.82242066269163,Craig,5
1902,United States,120.81733834722105,Craig,5
1903,United States,111.3547449977761,Craig,5
1904,United States,121.27686177905925,Craig,5
1905,United States,132.95592319918384,Craig,5
1906,United States,145.52952190776563,Craig,5
1907,United States,130.7135769983235,Craig,5
1908,United States,138.50314301088312,Craig,5
1909,United States,149.21538255776701,Craig,5
1910,United States,142.55702053143477,Craig,5
1911,United States,145.76379363435322,Craig,5
1912,United States,138.91753523251438,Craig,5
1913,United States,134.09406327078415,Craig,5
1914,United States,137.42220231596824,Craig,5
1915,United States,147.88094815976012,Craig,5
1916,United States,137.38450484748387,Craig,5
1917,United States,121.3103602720936,Craig,5
1918,United States,99.92438733837832,Craig,5
1919,United States,85.63651802293573,Craig,5
1920,United States,74.11676884173595,Craig,5
1921,United States,72.93806977764092,Craig,5
1922,United States,71.32824479715838,Craig,5
1923,United States,74.80123294360621,Craig,5
1924,United States,76.0274270855689,Craig,5
1925,United States,71.76745762922735,Craig,5
1926,United States,69.44589075821055,Craig,5
1927,United States,65.53686233892263,Craig,5
1928,United States,66.81375522150373,Craig,5
1929,United States,64.04255583859761,Craig,5
1930,United States,66.48937659211153,Craig,5
1931,United States,69.18331482673783,Craig,5
1932,United States,72.45677388050649,Craig,5
1933,United States,71.65352542868429,Craig,5
1934,United States,86.43006217594018,Craig,5
1935,United States,100.68054505811693,Craig,5
1936,United States,117.65420348546066,Craig,5
1937,United States,128.05565664200157,Craig,5
1938,United States,132.64084452282532,Craig,5
1939,United States,145.35671074035713,Craig,5
1940,United States,151.47023237441175,Craig,5
1941,United States,147.67056393795468,Craig,5
1942,United States,104.86950517407085,Craig,5
1943,United States,42.41944965428436,Craig,5
1944,United States,31.053569595685317,Craig,5
1945,United States,29.690830992793313,Craig,5
1946,United States,48.974143642284616,Craig,5
1947,United States,65.603517186251,Craig,5
1948,United States,62.86768250769035,Craig,5
1949,United States,61.95174599619915,Craig,5
1950,United States,74.46889181261994,Craig,5
1951,United States,61.605532694466994,Craig,5
1952,United States,58.88630729657519,Craig,5
1953,United States,60.41591629420199,Craig,5
1954,United States,57.14687394053629,Craig,5
1955,United States,58.47903778144799,Craig,5
1956,United States,56.675748895047384,Craig,5
1957,United States,55.78718348278576,Craig,5
1958,United States,54.08370579800751,Craig,5
1959,United States,49.6442690205812,Craig,5
1960,United States,52.21161592127076,Craig,5
1961,United States,48.15714743380393,Craig,5
1962,United States,47.97643597184509,Craig,5
1963,United States,45.20707169672822,Craig,5
1964,United States,45.29070906698765,Craig,5
1965,United States,53.0731523730432,Craig,5
1966,United States,56.11196645796203,Craig,5
1967,United States,49.296002886406825,Craig,5
1968,United States,45.980989527444194,Craig,5
1969,United States,53.90803310658866,Craig,5
1970,United States,54.35595492477613,Craig,5
1971,United States,47.17632897572992,Craig,5
1972,United States,45.16486421757536,Craig,5
1973,United States,36.84345908487218,Craig,5
1974,United States,35.30918455896761,Craig,5
1975,United States,32.75714059102912,Craig,5
1976,United States,32.625230554855726,Craig,5
1977,United States,35.197056362691946,Craig,5
1978,United States,32.53854503945482,Craig,5
1979,United States,29.332518421060815,Craig,5
1980,United States,33.12416214888012,Craig,5
1981,United States,47.35738257642913,Craig,5
1982,United States,51.439533198344044,Craig,5
1983,United States,68.30118784349952,Craig,5
1984,United States,71.3450095954365,Craig,5
1985,United States,82.0022892192083,Craig,5
1986,United States,120.11477199563306,Craig,5
1987,United States,157.89177218536454,Craig,5
1988,United States,205.13198779497802,Craig,5
1989,United States,269.65266697148115,Craig,5
1990,United States,295.1217547362888,Craig,5
1991,United States,295.6841375148908,Craig,5
1992,United States,330.6942928147754,Craig,5
1993,United States,333.7058602145521,Craig,5
1994,United States,327.51314901386286,Craig,5
1995,United States,321.29813658800583,Craig,5
1996,United States,326,CLIO,1
1997,United States,362,CLIO,1
1998,United States,366,CLIO,1
1999,United States,341,CLIO,1
2000,United States,353,CLIO,1
2001,United States,335,CLIO,1
2002,United States,298,CLIO,1
2003,United States,277,CLIO,1
2004,United States,258,CLIO,1
2005,United States,256,CLIO,1
2006,United States,252,CLIO,1
2007,United States,238,CLIO,1
2008,United States,233,CLIO,1
2009,United States,223,CLIO,1
2010,United States,231,CLIO,1
2011,United States,234,CLIO,1
2012,United States,235,CLIO,1
1913,Uruguay,0.0410217599257,CLIO,1
1914,Uruguay,0.0209502975709,CLIO,1
1915,Uruguay,0.0162159272132,CLIO,1
1916,Uruguay,0.016442723398,CLIO,1
1917,Uruguay,0.0137211691804,CLIO,1
1918,Uruguay,0.0137211691804,CLIO,1
1919,Uruguay,0.00764019647545,CLIO,1
1920,Uruguay,0.00459971012297,CLIO,1
1921,Uruguay,0.0015592237705,CLIO,1
1922,Uruguay,0.00850485693,CLIO,1
1923,Uruguay,0.0044225256036,CLIO,1
1924,Uruguay,3.401942772e-4,CLIO,1
1938,Uruguay,0.0245223374815,CLIO,1
1939,Uruguay,0.0362590400449,CLIO,1
1940,Uruguay,0.0499518597022,CLIO,1
1941,Uruguay,0.0386687495084,CLIO,1
1942,Uruguay,0.0289732126082,CLIO,1
1943,Uruguay,0.0283495231,CLIO,1
1944,Uruguay,0.0283495231,CLIO,1
1945,Uruguay,0.0283495231,CLIO,1
1995,Uruguay,0.9,CLIO,1
1996,Uruguay,1,CLIO,1
1997,Uruguay,2.2,CLIO,1
1998,Uruguay,1,CLIO,1
1999,Uruguay,2.4,CLIO,1
2000,Uruguay,2.2,CLIO,1
2001,Uruguay,2.1,CLIO,1
2002,Uruguay,2.1,CLIO,1
2003,Uruguay,1.7,CLIO,1
2004,Uruguay,2,CLIO,1
2005,Uruguay,2.93,CLIO,1
2006,Uruguay,2.8,CLIO,1
2007,Uruguay,3.172,CLIO,1
2008,Uruguay,2.429,CLIO,1
2009,Uruguay,2.01,CLIO,1
2010,Uruguay,1.704,CLIO,1
2011,Uruguay,1.899,CLIO,1
2012,Uruguay,1.881,CLIO,1
1922,Uzbekistan,1.3967611336,CLIO,1
1923,Uzbekistan,2.06477732794,CLIO,1
1924,Uzbekistan,5.4048582996,CLIO,1
1925,Uzbekistan,6.92307692308,CLIO,1
1926,Uzbekistan,7.56072874494,CLIO,1
1927,Uzbekistan,6.83198380567,CLIO,1
1928,Uzbekistan,10.3846153846,CLIO,1
1929,Uzbekistan,10.3846153846,CLIO,1
1930,Uzbekistan,12.3440939652,CLIO,1
1931,Uzbekistan,14.7285528413,CLIO,1
1932,Uzbekistan,17.130228027,CLIO,1
1933,Uzbekistan,21.5203869686,CLIO,1
1934,Uzbekistan,31.8501727136,CLIO,1
1935,Uzbekistan,38.7366965435,CLIO,1
1936,Uzbekistan,47.344851331,CLIO,1
1937,Uzbekistan,43.0407739372,CLIO,1
1938,Uzbekistan,45.6232203735,CLIO,1
1939,Uzbekistan,41.3191429798,CLIO,1
1940,Uzbekistan,53.3705596822,CLIO,1
1970,Uzbekistan,105.273279352,CLIO,1
1971,Uzbekistan,109.251012146,CLIO,1
1972,Uzbekistan,115.050607287,CLIO,1
1973,Uzbekistan,120.910931174,CLIO,1
1974,Uzbekistan,127.74291498,CLIO,1
1975,Uzbekistan,123.856275304,CLIO,1
1976,Uzbekistan,134.696356275,CLIO,1
1977,Uzbekistan,75.9109311741,CLIO,1
1978,Uzbekistan,75.9109311741,CLIO,1
1979,Uzbekistan,77.4291497976,CLIO,1
1980,Uzbekistan,78.9473684211,CLIO,1
1981,Uzbekistan,80.4655870445,CLIO,1
1982,Uzbekistan,80.769230769199993,CLIO,1
1983,Uzbekistan,81.3765182186,CLIO,1
1984,Uzbekistan,81.6801619433,CLIO,1
1985,Uzbekistan,81.983805668,CLIO,1
1986,Uzbekistan,83.5020242915,CLIO,1
1987,Uzbekistan,78.9473684211,CLIO,1
1988,Uzbekistan,84.2914979757,CLIO,1
1989,Uzbekistan,92.3076923077,CLIO,1
1990,Uzbekistan,91.7004048583,CLIO,1
1991,Uzbekistan,72.8744939271,CLIO,1
1992,Uzbekistan,75,CLIO,1
1993,Uzbekistan,75,CLIO,1
1994,Uzbekistan,70,CLIO,1
1995,Uzbekistan,65,CLIO,1
1996,Uzbekistan,72,CLIO,1
1997,Uzbekistan,81.7,CLIO,1
1998,Uzbekistan,80,CLIO,1
1999,Uzbekistan,85,CLIO,1
2000,Uzbekistan,85,CLIO,1
2001,Uzbekistan,87,CLIO,1
2002,Uzbekistan,90,CLIO,1
2003,Uzbekistan,90,CLIO,1
2004,Uzbekistan,88.35,CLIO,1
2005,Uzbekistan,84.21,CLIO,1
2006,Uzbekistan,76.62,CLIO,1
2007,Uzbekistan,72.85,CLIO,1
2008,Uzbekistan,73,CLIO,1
2009,Uzbekistan,73,CLIO,1
2010,Uzbekistan,73,CLIO,1
2011,Uzbekistan,73,CLIO,1
2012,Uzbekistan,73,CLIO,1
1910,Venezuela,0.6,CLIO,1
1911,Venezuela,1.3,CLIO,1
1912,Venezuela,0.9,CLIO,1
1913,Venezuela,0.6,CLIO,1
1914,Venezuela,0.8,CLIO,1
1915,Venezuela,2.1,CLIO,1
1916,Venezuela,1.9,CLIO,1
1917,Venezuela,1,CLIO,1
1918,Venezuela,0.7,CLIO,1
1919,Venezuela,1,CLIO,1
1920,Venezuela,0.8,CLIO,1
1921,Venezuela,1.1,CLIO,1
1922,Venezuela,0.5,CLIO,1
1923,Venezuela,0.4,CLIO,1
1924,Venezuela,0.596445616501,CLIO,1
1925,Venezuela,0.9,CLIO,1
1926,Venezuela,0.9,CLIO,1
1927,Venezuela,1.3,CLIO,1
1928,Venezuela,1.5,CLIO,1
1929,Venezuela,1.4,CLIO,1
1930,Venezuela,1.8,CLIO,1
1931,Venezuela,2.2,CLIO,1
1932,Venezuela,2.8,CLIO,1
1933,Venezuela,3,CLIO,1
1934,Venezuela,3.4,CLIO,1
1935,Venezuela,3.5,CLIO,1
1936,Venezuela,3.4,CLIO,1
1937,Venezuela,3.6,CLIO,1
1938,Venezuela,3.6,CLIO,1
1939,Venezuela,4.6,CLIO,1
1940,Venezuela,4.6,CLIO,1
1941,Venezuela,4.1,CLIO,1
1942,Venezuela,3.6,CLIO,1
1943,Venezuela,2.6,CLIO,1
1944,Venezuela,2.4,CLIO,1
1945,Venezuela,2.4,CLIO,1
1946,Venezuela,1.5,CLIO,1
1947,Venezuela,0.7,CLIO,1
1948,Venezuela,1.5,CLIO,1
1949,Venezuela,1.9,CLIO,1
1950,Venezuela,1.1,CLIO,1
1953,Venezuela,0.8,CLIO,1
1954,Venezuela,1.7,CLIO,1
1955,Venezuela,1.9,CLIO,1
1956,Venezuela,2.2,CLIO,1
1957,Venezuela,2.8,CLIO,1
1958,Venezuela,2.4,CLIO,1
1959,Venezuela,1.7,CLIO,1
1960,Venezuela,1.5,CLIO,1
1961,Venezuela,0.9,CLIO,1
1962,Venezuela,0.9,CLIO,1
1963,Venezuela,0.8,CLIO,1
1964,Venezuela,1,CLIO,1
1965,Venezuela,0.7,CLIO,1
1966,Venezuela,0.5,CLIO,1
1967,Venezuela,0.6,CLIO,1
1968,Venezuela,0.6,CLIO,1
1969,Venezuela,0.6,CLIO,1
1970,Venezuela,0.7,CLIO,1
1971,Venezuela,0.6,CLIO,1
1972,Venezuela,0.6,CLIO,1
1973,Venezuela,0.6,CLIO,1
1974,Venezuela,0.5,CLIO,1
1975,Venezuela,0.57,CLIO,1
1976,Venezuela,0.451,CLIO,1
1977,Venezuela,0.541,CLIO,1
1978,Venezuela,0.416,CLIO,1
1979,Venezuela,0.466,CLIO,1
1980,Venezuela,0.51,CLIO,1
1981,Venezuela,0.877,CLIO,1
1982,Venezuela,0.902,CLIO,1
1983,Venezuela,1.033,CLIO,1
1984,Venezuela,1.741,CLIO,1
1985,Venezuela,2.214,CLIO,1
1986,Venezuela,2.576,CLIO,1
1987,Venezuela,3.417,CLIO,1
1988,Venezuela,3.502,CLIO,1
1989,Venezuela,5.113,CLIO,1
1990,Venezuela,6.334,CLIO,1
1991,Venezuela,6.733,CLIO,1
1992,Venezuela,8.547,CLIO,1
1993,Venezuela,8.985,CLIO,1
1994,Venezuela,9.944,CLIO,1
1995,Venezuela,7.259,CLIO,1
1996,Venezuela,11.7,CLIO,1
1997,Venezuela,22.3,CLIO,1
1998,Venezuela,6.7,CLIO,1
1999,Venezuela,6,CLIO,1
2000,Venezuela,7.3,CLIO,1
2001,Venezuela,9.1,CLIO,1
2002,Venezuela,9.5,CLIO,1
2003,Venezuela,7.9,CLIO,1
2004,Venezuela,9.7,CLIO,1
2005,Venezuela,10,CLIO,1
2006,Venezuela,13.2,CLIO,1
2007,Venezuela,9.5,CLIO,1
2008,Venezuela,10.815,CLIO,1
2009,Venezuela,12.232,CLIO,1
2010,Venezuela,6.991,CLIO,1
2011,Venezuela,7,CLIO,1
2012,Venezuela,7,CLIO,1
1995,Vietnam,0.1,CLIO,1
1996,Vietnam,1,CLIO,1
1997,Vietnam,1,CLIO,1
1998,Vietnam,1.5,CLIO,1
1999,Vietnam,1.5,CLIO,1
2000,Vietnam,3,CLIO,1
2001,Vietnam,3,CLIO,1
2002,Vietnam,2,CLIO,1
2003,Vietnam,2,CLIO,1
2004,Vietnam,2,CLIO,1
2005,Vietnam,3,CLIO,1
2006,Vietnam,3,CLIO,1
2007,Vietnam,3,CLIO,1
2008,Vietnam,3,CLIO,1
2009,Vietnam,3,CLIO,1
2010,Vietnam,3,CLIO,1
2011,Vietnam,3,CLIO,1
2012,Vietnam,3,CLIO,1
1493,World,5.8,Castaneda,2
1494,World,5.8,Castaneda,2
1495,World,5.8,Castaneda,2
1496,World,46.4,Soetbeer,3
1497,World,5.8,Castaneda,2
1498,World,5.8,Castaneda,2
1499,World,5.8,Castaneda,2
1500,World,5.8,Castaneda,2
1501,World,5.8,Castaneda,2
1502,World,5.8,Castaneda,2
1503,World,5.8,Castaneda,2
1504,World,5.8,Castaneda,2
1505,World,5.8,Castaneda,2
1506,World,58,Soetbeer,3
1507,World,5.8,Castaneda,2
1508,World,5.8,Castaneda,2
1509,World,5.8,Castaneda,2
1510,World,5.8,Castaneda,2
1511,World,5.8,Castaneda,2
1512,World,5.8,Castaneda,2
1513,World,5.8,Castaneda,2
1514,World,5.8,Castaneda,2
1515,World,5.8,Castaneda,2
1516,World,58,Soetbeer,3
1517,World,5.8,Castaneda,2
1518,World,5.8,Castaneda,2
1519,World,5.8,Castaneda,2
1520,World,5.8,Castaneda,2
1521,World,7.16,Castaneda,2
1522,World,7.16,Castaneda,2
1523,World,7.16,Castaneda,2
1524,World,7.16,Castaneda,2
1525,World,7.16,Castaneda,2
1526,World,71.6,Soetbeer,3
1527,World,7.16,Castaneda,2
1528,World,7.16,Castaneda,2
1529,World,7.16,Castaneda,2
1530,World,7.16,Castaneda,2
1531,World,7.16,Castaneda,2
1532,World,7.16,Castaneda,2
1533,World,7.16,Castaneda,2
1534,World,7.16,Castaneda,2
1535,World,7.16,Castaneda,2
1536,World,71.6,Soetbeer,3
1537,World,7.16,Castaneda,2
1538,World,7.16,Castaneda,2
1539,World,7.16,Castaneda,2
1540,World,7.16,Castaneda,2
1541,World,7.16,Castaneda,2
1542,World,7.16,Castaneda,2
1543,World,7.16,Castaneda,2
1544,World,7.16,Castaneda,2
1545,World,8.5,Castaneda,2
1546,World,78.35,Soetbeer,3
1547,World,8.5,Castaneda,2
1548,World,8.5,Castaneda,2
1549,World,8.5,Castaneda,2
1550,World,8.5,Castaneda,2
1551,World,8.5,Castaneda,2
1552,World,8.5,Castaneda,2
1553,World,8.5,Castaneda,2
1554,World,8.5,Castaneda,2
1555,World,8.5,Castaneda,2
1556,World,85.1,Soetbeer,3
1557,World,8.5,Castaneda,2
1558,World,8.5,Castaneda,2
1559,World,8.5,Castaneda,2
1560,World,8.5,Castaneda,2
1561,World,6.84,Castaneda,2
1562,World,6.84,Castaneda,2
1563,World,6.84,Castaneda,2
1564,World,6.84,Castaneda,2
1565,World,6.84,Castaneda,2
1566,World,68.4,Soetbeer,3
1567,World,6.84,Castaneda,2
1568,World,6.84,Castaneda,2
1569,World,6.84,Castaneda,2
1570,World,6.84,Castaneda,2
1571,World,6.84,Castaneda,2
1572,World,6.84,Castaneda,2
1573,World,6.84,Castaneda,2
1574,World,6.84,Castaneda,2
1575,World,6.84,Castaneda,2
1576,World,68.4,Soetbeer,3
1577,World,6.84,Castaneda,2
1578,World,6.84,Castaneda,2
1579,World,6.84,Castaneda,2
1580,World,6.84,Castaneda,2
1581,World,7.38,Castaneda,2
1582,World,7.38,Castaneda,2
1583,World,7.38,Castaneda,2
1584,World,7.38,Castaneda,2
1585,World,7.38,Castaneda,2
1586,World,73.8,Soetbeer,3
1587,World,7.38,Castaneda,2
1588,World,7.38,Castaneda,2
1589,World,7.38,Castaneda,2
1590,World,7.38,Castaneda,2
1591,World,7.38,Castaneda,2
1592,World,7.38,Castaneda,2
1593,World,7.38,Castaneda,2
1594,World,7.38,Castaneda,2
1595,World,7.38,Castaneda,2
1596,World,73.8,Soetbeer,3
1597,World,7.38,Castaneda,2
1598,World,7.38,Castaneda,2
1599,World,7.38,Castaneda,2
1600,World,7.38,Castaneda,2
1601,World,8.52,Castaneda,2
1602,World,8.52,Castaneda,2
1603,World,8.52,Castaneda,2
1604,World,8.52,Castaneda,2
1605,World,8.52,Castaneda,2
1606,World,85.2,Soetbeer,3
1607,World,8.52,Castaneda,2
1608,World,8.52,Castaneda,2
1609,World,8.52,Castaneda,2
1610,World,8.52,Castaneda,2
1611,World,8.52,Castaneda,2
1612,World,8.52,Castaneda,2
1613,World,8.52,Castaneda,2
1614,World,8.52,Castaneda,2
1615,World,8.52,Castaneda,2
1616,World,85.2,Soetbeer,3
1617,World,8.52,Castaneda,2
1618,World,8.52,Castaneda,2
1619,World,8.52,Castaneda,2
1620,World,8.52,Castaneda,2
1621,World,8.3,Castaneda,2
1622,World,8.3,Castaneda,2
1623,World,8.3,Castaneda,2
1624,World,8.3,Castaneda,2
1625,World,8.3,Castaneda,2
1626,World,83,Soetbeer,3
1627,World,8.3,Castaneda,2
1628,World,8.3,Castaneda,2
1629,World,8.3,Castaneda,2
1630,World,8.3,Castaneda,2
1631,World,8.3,Castaneda,2
1632,World,8.3,Castaneda,2
1633,World,8.3,Castaneda,2
1634,World,8.3,Castaneda,2
1635,World,8.3,Castaneda,2
1636,World,83,Soetbeer,3
1637,World,8.3,Castaneda,2
1638,World,8.3,Castaneda,2
1639,World,8.3,Castaneda,2
1640,World,8.3,Castaneda,2
1641,World,8.77,Castaneda,2
1642,World,8.77,Castaneda,2
1643,World,8.77,Castaneda,2
1644,World,8.77,Castaneda,2
1645,World,8.77,Castaneda,2
1646,World,87.77,Soetbeer,3
1647,World,8.77,Castaneda,2
1648,World,8.77,Castaneda,2
1649,World,8.77,Castaneda,2
1650,World,8.77,Castaneda,2
1651,World,8.77,Castaneda,2
1652,World,8.77,Castaneda,2
1653,World,8.77,Castaneda,2
1654,World,8.77,Castaneda,2
1655,World,8.77,Castaneda,2
1656,World,87.77,Soetbeer,3
1657,World,8.77,Castaneda,2
1658,World,8.77,Castaneda,2
1659,World,8.77,Castaneda,2
1660,World,8.77,Castaneda,2
1661,World,9.26,Castaneda,2
1662,World,9.26,Castaneda,2
1663,World,9.26,Castaneda,2
1664,World,9.26,Castaneda,2
1665,World,9.26,Castaneda,2
1666,World,92.6,Soetbeer,3
1667,World,9.26,Castaneda,2
1668,World,9.26,Castaneda,2
1669,World,9.26,Castaneda,2
1670,World,9.26,Castaneda,2
1671,World,9.26,Castaneda,2
1672,World,9.26,Castaneda,2
1673,World,9.26,Castaneda,2
1674,World,9.26,Castaneda,2
1675,World,9.26,Castaneda,2
1676,World,92.6,Soetbeer,3
1677,World,9.26,Castaneda,2
1678,World,9.26,Castaneda,2
1679,World,9.26,Castaneda,2
1680,World,9.26,Castaneda,2
1681,World,10.76,Castaneda,2
1682,World,10.76,Castaneda,2
1683,World,10.76,Castaneda,2
1684,World,10.76,Castaneda,2
1685,World,10.76,Castaneda,2
1686,World,107.65,Soetbeer,3
1687,World,10.76,Castaneda,2
1688,World,10.76,Castaneda,2
1689,World,10.76,Castaneda,2
1690,World,10.76,Castaneda,2
1691,World,10.76,Castaneda,2
1692,World,10.76,Castaneda,2
1693,World,10.76,Castaneda,2
1694,World,10.76,Castaneda,2
1695,World,10.76,Castaneda,2
1696,World,107.65,Soetbeer,3
1697,World,10.76,Castaneda,2
1698,World,10.76,Castaneda,2
1699,World,10.76,Castaneda,2
1700,World,10.76,Castaneda,2
1701,World,12.82,Castaneda,2
1702,World,12.82,Castaneda,2
1703,World,12.82,Castaneda,2
1704,World,12.82,Castaneda,2
1705,World,12.82,Castaneda,2
1706,World,128.2,Soetbeer,3
1707,World,12.82,Castaneda,2
1708,World,12.82,Castaneda,2
1709,World,12.82,Castaneda,2
1710,World,12.82,Castaneda,2
1711,World,12.82,Castaneda,2
1712,World,12.82,Castaneda,2
1713,World,12.82,Castaneda,2
1714,World,12.82,Castaneda,2
1715,World,12.82,Castaneda,2
1716,World,128.2,Soetbeer,3
1717,World,12.82,Castaneda,2
1718,World,12.82,Castaneda,2
1719,World,12.82,Castaneda,2
1720,World,12.82,Castaneda,2
1721,World,19.08,Castaneda,2
1722,World,19.08,Castaneda,2
1723,World,19.08,Castaneda,2
1724,World,19.08,Castaneda,2
1725,World,19.08,Castaneda,2
1726,World,190.8,Soetbeer,3
1727,World,19.08,Castaneda,2
1728,World,19.08,Castaneda,2
1729,World,19.08,Castaneda,2
1730,World,19.08,Castaneda,2
1731,World,19.08,Castaneda,2
1732,World,19.08,Castaneda,2
1733,World,19.08,Castaneda,2
1734,World,19.08,Castaneda,2
1735,World,19.08,Castaneda,2
1736,World,190.8,Soetbeer,3
1737,World,19.08,Castaneda,2
1738,World,19.08,Castaneda,2
1739,World,19.08,Castaneda,2
1740,World,19.08,Castaneda,2
1741,World,24.61,Castaneda,2
1742,World,24.61,Castaneda,2
1743,World,24.61,Castaneda,2
1744,World,24.61,Castaneda,2
1745,World,24.61,Castaneda,2
1746,World,246.1,Soetbeer,3
1747,World,24.61,Castaneda,2
1748,World,24.61,Castaneda,2
1749,World,24.61,Castaneda,2
1750,World,24.61,Castaneda,2
1751,World,24.61,Castaneda,2
1752,World,24.61,Castaneda,2
1753,World,24.61,Castaneda,2
1754,World,24.61,Castaneda,2
1755,World,24.61,Castaneda,2
1756,World,246.1,Soetbeer,3
1757,World,24.61,Castaneda,2
1758,World,24.61,Castaneda,2
1759,World,24.61,Castaneda,2
1760,World,24.61,Castaneda,2
1761,World,20.7,Castaneda,2
1762,World,20.7,Castaneda,2
1763,World,20.7,Castaneda,2
1764,World,20.7,Castaneda,2
1765,World,20.7,Castaneda,2
1766,World,207.05,Soetbeer,3
1767,World,20.7,Castaneda,2
1768,World,20.7,Castaneda,2
1769,World,20.7,Castaneda,2
1770,World,20.7,Castaneda,2
1771,World,20.7,Castaneda,2
1772,World,20.7,Castaneda,2
1773,World,20.7,Castaneda,2
1774,World,20.7,Castaneda,2
1775,World,20.7,Castaneda,2
1776,World,207.05,Soetbeer,3
1777,World,20.7,Castaneda,2
1778,World,20.7,Castaneda,2
1779,World,20.7,Castaneda,2
1780,World,20.7,Castaneda,2
1781,World,17.79,Castaneda,2
1782,World,17.79,Castaneda,2
1783,World,17.79,Castaneda,2
1784,World,17.79,Castaneda,2
1785,World,17.79,Castaneda,2
1786,World,177.9,Soetbeer,3
1787,World,17.79,Castaneda,2
1788,World,17.79,Castaneda,2
1789,World,17.79,Castaneda,2
1790,World,17.79,Castaneda,2
1791,World,17.79,Castaneda,2
1792,World,17.79,Castaneda,2
1793,World,17.79,Castaneda,2
1794,World,17.79,Castaneda,2
1795,World,17.79,Castaneda,2
1796,World,177.9,Soetbeer,3
1797,World,17.79,Castaneda,2
1798,World,17.79,Castaneda,2
1799,World,17.79,Castaneda,2
1800,World,17.79,Castaneda,2
1801,World,17.78,Castaneda,2
1802,World,17.78,Castaneda,2
1803,World,17.78,Castaneda,2
1804,World,17.78,Castaneda,2
1805,World,17.78,Castaneda,2
1806,World,177.78,Soetbeer,3
1807,World,17.78,Castaneda,2
1808,World,17.78,Castaneda,2
1809,World,17.78,Castaneda,2
1810,World,17.78,Castaneda,2
1811,World,11.44,Castaneda,2
1812,World,11.44,Castaneda,2
1813,World,11.44,Castaneda,2
1814,World,11.44,Castaneda,2
1815,World,11.44,Castaneda,2
1816,World,11.44,Castaneda,2
1817,World,11.44,Castaneda,2
1818,World,11.44,Castaneda,2
1819,World,11.44,Castaneda,2
1820,World,11.44,Castaneda,2
1821,World,14.22,Castaneda,2
1822,World,14.22,Castaneda,2
1823,World,14.22,Castaneda,2
1824,World,14.22,Castaneda,2
1825,World,14.22,Castaneda,2
1826,World,14.22,Castaneda,2
1827,World,14.22,Castaneda,2
1828,World,14.22,Castaneda,2
1829,World,14.22,Castaneda,2
1830,World,14.22,Castaneda,2
1831,World,20.29,Castaneda,2
1832,World,20.29,Castaneda,2
1833,World,20.29,Castaneda,2
1834,World,20.29,Castaneda,2
1835,World,20.29,Castaneda,2
1836,World,20.29,Castaneda,2
1837,World,20.29,Castaneda,2
1838,World,20.29,Castaneda,2
1839,World,20.29,Castaneda,2
1840,World,20.29,Castaneda,2
1841,World,54.76,Castaneda,2
1842,World,54.76,Castaneda,2
1843,World,54.76,Castaneda,2
1844,World,54.76,Castaneda,2
1845,World,54.76,Castaneda,2
1846,World,54.76,Castaneda,2
1847,World,54.76,Castaneda,2
1848,World,54.76,Castaneda,2
1849,World,54.76,Castaneda,2
1850,World,54.76,Castaneda,2
1851,World,199.39,Castaneda,2
1852,World,199.39,Castaneda,2
1853,World,199.39,Castaneda,2
1854,World,199.39,Castaneda,2
1855,World,199.39,Castaneda,2
1856,World,201.75,Castaneda,2
1857,World,201.75,Castaneda,2
1858,World,201.75,Castaneda,2
1859,World,201.75,Castaneda,2
1860,World,201.75,Castaneda,2
1861,World,185.06,Castaneda,2
1862,World,185.06,Castaneda,2
1863,World,185.06,Castaneda,2
1864,World,185.06,Castaneda,2
1865,World,185.06,Castaneda,2
1866,World,195.03,Castaneda,2
1867,World,195.03,Castaneda,2
1868,World,195.03,Castaneda,2
1869,World,195.03,Castaneda,2
1870,World,195.03,Castaneda,2
1871,World,173.9,Castaneda,2
1872,World,173.9,Castaneda,2
1873,World,173.9,Castaneda,2
1874,World,173.9,Castaneda,2
1875,World,173.9,Castaneda,2
